,id,T,in,out,Room,Stay Time,Been Room5,Been Room6,Rooms Count,Been Room4,No Register,day
8600,17822,92.703081232493,32220,65315,hallA,166,0,0,13,0,1,2
8601,17823,100.86046511627909,49680,62691,hallA,104,0,0,10,0,0,1
8602,17823,82.81914893617021,32850,40635,hallC,98,0,0,8,0,0,3
8603,17824,75.80790960451978,49180,62598,other,112,0,0,10,0,0,1
8604,17824,101.84523809523807,33190,41745,hallB,72,0,0,8,0,0,3
8605,17825,180.1818181818182,32990,40918,hallC,108,0,0,6,0,0,3
8606,17826,101.42384105960264,32540,63170,mainHall,162,0,0,17,0,0,1
8607,17826,77.01379310344828,31090,42257,mainHall,127,0,0,7,0,0,2
8608,17827,133.8,34060,41419,other,70,0,0,6,0,0,3
8609,17829,118.48239436619718,29290,62939,mainHall,204,0,0,13,0,0,1
8610,17829,88.72463768115942,31740,43984,mainHall,164,0,0,7,0,0,2
8611,17829,50.57251908396947,31600,38225,mainHall,37,0,0,10,0,0,3
8612,17830,34.74825174825175,53010,57979,other,57,0,0,6,0,0,1
8613,17831,84.66572237960341,32480,62367,other,155,0,0,15,0,0,2
8614,17835,42.40425531914894,46190,48183,other,19,0,0,4,0,0,2
8615,17839,95.11363636363636,46430,50615,exhibition,39,0,0,5,0,0,2
8616,17843,28.466292134831466,35080,40147,other,53,0,0,7,0,0,2
8617,17845,136.97058823529414,48880,62851,hallA,122,0,0,8,0,0,1
8618,17845,115.71875,34020,41426,hallA,79,0,0,6,0,0,3
8619,17847,107.51612903225808,49480,62812,hallC,158,0,0,10,0,0,1
8620,17848,45.0,53730,57375,exhibition,46,0,0,6,0,0,2
8621,17850,81.37075718015666,30980,62145,mainHall,175,0,0,16,0,0,1
8622,17850,91.90962099125365,31660,63185,mainHall,170,0,0,14,0,0,2
8623,17850,80.82222222222222,30620,41531,mainHall,85,0,0,11,0,0,3
8624,17852,93.56551724137933,31690,45257,mainHall,169,0,0,8,0,0,1
8625,17852,159.3108108108108,32450,44239,mainHall,163,0,0,5,0,0,2
8626,17852,105.40776699029126,30750,41607,mainHall,89,0,0,8,0,0,3
8627,17854,55.28888888888889,45210,50186,exhibition,48,0,0,8,0,0,2
8628,17858,110.679012345679,32210,41175,other,108,0,0,7,0,0,3
8629,17860,114.9924812030075,28990,44284,mainHall,201,0,0,8,0,0,1
8630,17860,72.93283582089552,32120,41893,mainHall,115,0,0,8,0,0,2
8631,17861,125.79807692307692,49880,62963,hallC,162,0,0,8,0,0,1
8632,17863,213.9921875,32580,59971,room5,395,1,0,11,0,0,1
8633,17863,235.1729323308271,30660,61938,room5,423,1,0,12,0,0,2
8634,17863,107.04301075268818,31800,41755,room5,146,1,0,8,0,0,3
8635,17864,126.37142857142857,49840,63109,hallD,146,0,0,8,0,0,1
8636,17864,214.75,50230,63115,hallD,166,0,0,7,0,0,2
8637,17865,79.85679012345679,30620,62962,mainHall,173,0,0,15,0,0,1
8638,17865,121.18072289156626,32250,62424,exhibition,205,0,0,14,0,0,2
8639,17866,79.96694214876031,34560,44236,mainHall,116,0,0,7,0,0,1
8640,17866,64.05714285714286,31200,44652,mainHall,160,0,0,11,0,0,2
8641,17866,77.69767441860466,32270,35611,mainHall,45,0,0,4,0,0,3
8642,17868,122.29411764705885,31580,62765,mainHall,181,0,0,11,0,1,1
8643,17868,119.19366197183099,32700,66551,mainHall,176,0,0,12,0,1,2
8644,17868,76.00621118012424,30940,43177,mainHall,135,0,0,6,0,1,3
8645,17870,119.83064516129032,30250,45109,mainHall,205,0,0,8,0,0,1
8646,17870,96.93670886075951,31410,62042,mainHall,170,0,0,14,0,0,2
8647,17870,53.56650246305418,32070,42944,exhibition,67,0,0,9,0,0,3
8648,17871,71.0452488687783,31530,62932,exhibition,157,0,0,15,0,0,2
8649,17871,105.62962962962965,32230,40786,mainHall,74,0,0,7,0,0,3
8650,17873,72.13023255813954,29000,44508,mainHall,177,0,0,9,0,0,1
8651,17873,51.51937984496124,31180,44472,mainHall,144,0,0,12,0,0,2
8652,17874,252.6043956043956,32210,55197,room5,331,1,0,10,0,0,1
8653,17874,121.955,30690,55081,room5,315,1,0,11,0,0,2
8654,17874,178.11538461538458,32550,41812,room5,142,1,0,6,0,0,3
8655,17875,102.04024767801857,29860,62819,mainHall,209,0,0,16,0,0,1
8656,17875,82.81528662420382,31310,44312,mainHall,159,0,0,8,0,0,2
8657,17875,53.28292682926829,32430,43353,mainHall,89,0,0,9,0,0,3
8658,17877,116.97169811320757,50140,62539,hallC,125,0,0,7,0,0,1
8659,17877,120.0925925925926,32910,39395,hallB,64,0,0,6,0,0,3
8660,17880,90.733137829912,31110,62050,mainHall,163,0,0,15,0,0,2
8661,17880,108.64077669902912,30860,42050,mainHall,84,0,0,8,0,0,3
8662,17884,45.35922330097088,34960,39632,exhibition,43,0,0,5,0,0,1
8663,17885,116.30097087378641,50590,62569,hallD,88,0,0,9,0,0,1
8664,17885,204.1081081081081,33880,41432,other,116,0,0,7,0,0,3
8665,17886,74.01742919389979,29040,63014,other,179,0,0,15,0,0,1
8666,17886,79.1151832460733,30590,45701,exhibition,87,0,0,10,0,0,2
8667,17889,46.32142857142857,46290,47587,other,14,0,0,4,0,0,2
8668,17890,69.6736111111111,34900,44933,mainHall,115,0,0,9,0,0,1
8669,17890,67.42487046632124,31510,44523,mainHall,158,0,0,10,0,0,2
8670,17890,87.09523809523809,30780,38096,mainHall,83,0,0,6,0,0,3
8671,17891,58.33333333333334,46980,48730,poster,16,0,0,4,0,0,2
8672,17892,142.15,48820,63035,other,147,0,0,9,0,0,2
8673,17892,102.29411764705885,34390,41346,hallB,78,0,0,8,0,0,3
8674,17893,121.29368029739777,29580,62208,mainHall,206,0,0,13,0,0,1
8675,17893,94.4024024024024,30610,62046,mainHall,171,0,0,15,0,0,2
8676,17894,111.13375796178343,45230,62678,other,118,0,0,10,0,0,2
8677,17898,107.38842975206612,50240,63234,hallC,153,0,0,8,0,0,2
8678,17900,86.4859813084112,34990,44244,mainHall,106,0,0,6,0,0,2
8679,17901,95.27714285714286,29590,62937,mainHall,201,0,0,16,0,0,1
8680,17901,139.3469387755102,31300,44956,mainHall,185,0,0,7,0,0,2
8681,17901,44.69339622641509,32500,41975,mainHall,64,0,0,9,0,0,3
8682,17902,76.57692307692308,28900,44828,mainHall,181,0,0,9,0,0,1
8683,17902,78.88778054862844,30990,62624,mainHall,159,0,0,15,0,0,2
8684,17902,81.64383561643834,30940,42860,mainHall,106,0,0,8,0,0,3
8685,17903,262.3191489361702,50540,62869,hallD,172,0,0,6,0,0,1
8686,17903,90.06666666666666,46270,50323,poster,31,0,0,5,0,0,2
8687,17903,123.14035087719299,33400,40419,hallB,72,0,0,6,0,0,3
8688,17905,98.3282208588957,30630,62685,mainHall,201,0,0,14,0,0,1
8689,17905,102.45819397993313,32590,63225,mainHall,162,0,0,15,0,0,2
8690,17905,39.20634920634921,40780,43250,mainHall,21,0,0,7,0,0,3
8691,17908,90.12422360248449,30280,44790,mainHall,197,0,0,9,0,0,1
8692,17908,83.36712328767123,31580,62009,mainHall,163,0,0,16,0,0,2
8693,17908,69.31875,31790,42881,other,108,0,0,9,0,0,3
8694,17913,71.32474226804123,31270,45107,mainHall,161,0,0,10,0,0,1
8695,17913,103.5,31080,61923,mainHall,175,0,0,13,0,0,2
8696,17913,72.76612903225806,32640,41663,mainHall,82,0,0,8,0,0,3
8697,17914,105.013698630137,29610,44942,mainHall,206,0,0,9,0,0,1
8698,17914,78.01741293532338,30740,62103,other,201,0,0,15,0,0,2
8699,17914,54.20192307692307,31840,43114,mainHall,97,0,0,11,0,0,3
8700,17915,55.7875,45200,49663,exhibition,60,0,0,6,0,0,2
8701,17915,80.73,33120,41193,other,123,0,0,10,0,0,3
8702,17916,158.14193548387095,30990,55502,other,183,1,0,11,0,0,1
8703,17916,206.1875,32220,55313,room5,331,1,0,10,0,0,2
8704,17916,124.25333333333332,31710,41029,room5,137,1,0,7,0,0,3
8705,17917,87.46666666666668,49520,62640,hallB,162,0,0,9,0,0,1
8706,17921,129.78048780487805,29030,44993,mainHall,179,0,0,8,0,0,1
8707,17921,103.31578947368419,30780,44521,mainHall,163,0,0,7,0,0,2
8708,17921,69.44360902255639,32380,41616,mainHall,94,0,0,8,0,0,3
8709,17923,96.63333333333334,30640,62529,mainHall,198,0,0,15,0,0,1
8710,17923,98.14826498422713,30860,61973,recreationArea,143,0,0,15,0,0,2
8711,17923,59.04494382022472,37610,42865,other,56,0,0,8,0,0,3
8712,17925,65.29145728643215,32020,45013,mainHall,161,0,0,9,0,0,1
8713,17925,115.20446096654275,32190,63180,mainHall,171,0,0,14,0,0,2
8714,17926,89.93333333333334,33620,44412,mainHall,122,0,0,7,0,0,2
8715,17926,84.87179487179488,31860,41790,mainHall,79,0,0,8,0,0,3
8716,17927,26.902298850574713,52860,57541,other,52,0,0,8,0,0,2
8717,17930,96.66,30450,44949,mainHall,189,0,0,6,0,0,1
8718,17930,96.5846153846154,32020,44576,mainHall,178,0,0,6,0,0,2
8719,17930,78.79856115107914,31450,42403,mainHall,106,0,0,9,0,0,3
8720,17931,120.80434782608695,29240,62582,mainHall,209,0,0,14,0,0,1
8721,17931,99.65686274509804,31610,62105,mainHall,157,0,0,15,0,0,2
8722,17931,66.07228915662651,32300,43268,mainHall,94,0,0,10,0,0,3
8723,17932,62.92857142857143,46940,50464,exhibition,32,0,0,5,0,0,2
8724,17935,84.66666666666667,54270,57572,other,41,0,0,4,0,0,2
8725,17937,98.32857142857141,49380,63146,other,101,0,0,10,0,0,1
8726,17938,122.55642023346304,31570,63067,mainHall,180,0,0,14,0,0,2
8727,17938,88.0,32170,42818,mainHall,85,0,0,10,0,0,3
8728,17942,96.42261904761904,29630,62028,mainHall,204,0,0,15,0,0,1
8729,17942,99.86046511627909,31330,44212,mainHall,167,0,0,8,0,0,2
8730,17943,116.55737704918032,30380,44600,mainHall,198,0,0,8,0,0,1
8731,17943,89.45614035087719,30760,46057,mainHall,180,0,0,9,0,0,2
8732,17943,79.01418439716312,32060,43201,mainHall,122,0,0,7,0,0,3
8733,17946,101.90977443609025,49600,63154,hallA,112,0,0,10,0,0,1
8734,17947,72.14765100671141,34260,45010,mainHall,119,0,0,9,0,0,1
8735,17947,63.07692307692307,30640,49500,mainHall,156,0,0,12,0,0,2
8736,17947,94.47540983606558,32030,37793,mainHall,77,0,0,6,0,0,3
8737,17949,88.74,38640,43077,mainHall,61,0,0,4,0,0,1
8738,17949,73.83516483516482,30850,44288,mainHall,156,0,0,9,0,0,2
8739,17951,95.99371069182388,29650,44913,mainHall,200,0,0,9,0,1,1
8740,17951,107.21921921921921,32310,68014,hallA,154,0,0,13,0,1,2
8741,17951,123.32183908045977,32120,42849,room2,137,0,0,7,0,1,3
8742,17952,65.42794759825327,29960,44943,mainHall,176,0,0,11,0,0,1
8743,17952,100.64465408805029,30800,62805,mainHall,168,0,0,14,0,0,2
8744,17952,66.65573770491804,30930,43128,mainHall,133,0,0,9,0,0,3
8745,17953,272.5504587155964,31000,60708,room5,230,1,0,10,0,0,1
8746,17953,262.219298245614,32010,61903,other,294,1,0,10,0,0,2
8747,17959,127.85294117647058,50080,63121,hallB,96,0,0,8,0,0,1
8748,17960,83.97093023255816,30570,45013,mainHall,192,0,0,8,0,0,1
8749,17960,113.07407407407408,32680,44892,mainHall,168,0,0,6,0,0,2
8750,17960,79.47321428571429,32620,41521,mainHall,79,0,0,9,0,0,3
8751,17961,79.72195121951219,28920,45263,mainHall,194,0,0,11,0,0,1
8752,17961,75.61585365853658,31680,44081,mainHall,160,0,0,9,0,0,2
8753,17961,86.95652173913044,31040,41040,exhibition,68,0,0,8,0,0,3
8754,17963,98.16666666666669,50620,62989,hallD,138,0,0,10,0,0,1
8755,17963,72.8118811881188,33070,40424,hallB,76,0,0,8,0,0,3
8756,17964,74.9679012345679,32140,62502,mainHall,145,0,0,15,0,0,1
8757,17964,87.75,32560,63097,other,171,0,0,15,0,0,2
8758,17965,103.09003215434083,30590,62651,mainHall,199,0,0,13,0,0,1
8759,17965,97.95498392282957,31580,62044,mainHall,172,0,0,15,0,0,2
8760,17965,65.12234042553192,31050,43293,mainHall,96,0,0,10,0,0,3
8761,17967,68.28846153846153,29900,44104,mainHall,168,0,0,9,0,0,1
8762,17967,118.5551330798479,31590,62770,mainHall,185,0,0,14,0,0,2
8763,17967,71.31372549019608,32130,43041,mainHall,111,0,0,8,0,0,3
8764,17968,180.9705882352941,50630,62936,hallB,106,0,0,8,0,0,1
8765,17968,97.91489361702128,45070,49672,exhibition,51,0,0,5,0,0,2
8766,17968,95.46969696969695,33880,40181,hallB,89,0,0,7,0,0,3
8767,17973,157.05365853658537,30940,63136,mainHall,183,0,0,12,0,1,1
8768,17973,126.37404580152672,32430,65540,mainHall,173,0,0,13,0,1,2
8769,17973,47.677824267782434,31620,43015,mainHall,118,0,0,8,0,1,3
8770,17975,164.7609756097561,28980,62756,mainHall,199,0,0,12,0,1,1
8771,17975,141.68312757201647,32480,66909,diningHall,158,0,0,12,0,1,2
8772,17975,63.45962732919254,32680,42897,mainHall,78,0,0,9,0,1,3
8773,17980,114.44262295081968,48850,62812,hallB,117,0,0,10,0,0,2
8774,17980,68.68817204301075,33180,39568,hallB,79,0,0,9,0,0,3
8775,17981,122.94495412844036,49750,63151,hallD,121,0,0,11,0,0,2
8776,17981,73.19,34410,41729,hallA,98,0,0,6,0,0,3
8777,17985,97.14330218068537,31670,62853,mainHall,170,0,0,15,0,0,2
8778,17987,131.90697674418604,49670,55342,other,77,0,0,6,0,0,2
8779,17987,115.1186440677966,32590,39382,hallB,79,0,0,6,0,0,3
8780,17989,96.28012048192772,31140,63105,mainHall,174,0,0,15,0,0,1
8781,17989,120.41975308641977,32170,41924,mainHall,126,0,0,6,0,0,2
8782,17989,45.72093023255814,31690,35622,other,28,0,0,7,0,0,3
8783,17993,67.20042194092828,30120,61973,other,201,0,0,14,0,0,1
8784,17994,97.13620071684588,35320,62421,hallD,130,0,0,15,0,0,1
8785,17994,82.3731343283582,32190,37709,mainHall,76,0,0,6,0,0,2
8786,17996,68.2511111111111,31290,62003,mainHall,153,0,0,17,0,0,2
8787,17996,73.45038167938931,32130,41752,mainHall,79,0,0,9,0,0,3
8788,17997,287.93684210526317,32540,59894,room5,417,1,0,9,0,0,1
8789,17997,321.125,32530,60789,room5,430,1,0,9,0,0,2
8790,17997,164.0625,31180,41680,room5,148,1,0,7,0,0,3
8791,17998,113.45689655172414,31420,44581,mainHall,185,0,0,6,0,0,1
8792,17998,93.69078947368419,30750,44991,mainHall,161,0,0,8,0,0,2
8793,17998,61.7860962566845,31640,43194,mainHall,87,0,0,10,0,0,3
8794,17999,86.18,45850,50159,poster,32,0,0,6,0,0,2
8795,17999,75.65656565656566,33650,41140,hallC,105,0,0,7,0,0,3
8796,18000,143.32743362831854,30420,62812,mainHall,207,0,0,11,0,1,1
8797,18000,77.3139240506329,35300,65839,other,265,0,0,12,0,1,2
8798,18000,57.584210526315786,30810,41751,mainHall,118,0,0,9,0,1,3
8799,18004,124.23387096774192,31930,62740,mainHall,162,0,0,14,0,0,2
8800,18005,66.42105263157895,47070,50856,exhibition,35,0,0,5,0,0,2
8801,18006,94.65806451612906,30030,44702,room4,99,0,0,10,1,0,1
8802,18006,92.7597911227154,31370,66897,mainHall,192,0,0,14,1,0,2
8803,18006,91.0183486238532,31960,41881,mainHall,131,0,0,7,1,0,3
8804,18007,117.54455445544556,32310,44182,mainHall,166,0,0,7,0,0,1
8805,18007,76.01086956521739,32020,46006,mainHall,170,0,0,11,0,0,2
8806,18007,70.42465753424658,31440,41722,mainHall,102,0,0,9,0,0,3
8807,18008,88.48247978436657,29340,62167,other,208,0,0,12,0,0,1
8808,18008,89.80579710144926,30990,61973,other,177,0,0,14,0,0,2
8809,18009,237.01851851851848,50130,62929,other,133,0,0,7,0,0,1
8810,18010,112.8095238095238,49100,63314,hallB,129,0,0,10,0,0,2
8811,18011,33.94308943089431,35710,39885,other,40,0,0,6,0,0,2
8812,18012,131.46315789473684,49800,62289,other,125,0,0,8,0,0,1
8813,18012,69.55144032921811,46190,63091,exhibition,90,0,0,13,0,0,2
8814,18014,206.75,50480,62885,hallD,175,0,0,7,0,0,1
8815,18014,85.07317073170732,46710,50198,exhibition,48,0,0,4,0,0,2
8816,18014,145.18,33890,41149,hallC,92,0,0,6,0,0,3
8817,18015,103.94029850746269,48820,62748,hallD,99,0,0,11,0,0,1
8818,18015,125.88392857142857,48810,62909,other,167,0,0,9,0,0,2
8819,18017,199.2,34290,41262,hallB,91,0,0,5,0,0,3
8820,18018,80.42,46730,50751,exhibition,57,0,0,4,0,0,2
8821,18020,30.646706586826358,52840,57958,other,49,0,0,9,0,0,2
8822,18022,111.24,49050,62955,hallD,102,0,0,10,0,0,2
8823,18023,84.02666666666667,49530,62134,other,79,0,0,11,0,0,1
8824,18023,115.34415584415585,45190,62953,hallB,117,0,0,10,0,0,2
8825,18024,95.63125,32580,63182,other,183,0,0,14,0,0,2
8826,18024,36.86577181208054,37430,42923,other,47,0,0,9,0,0,3
8827,18025,139.76,48780,62756,hallD,164,0,0,8,0,0,2
8828,18025,121.05454545454545,33430,40088,hallB,80,0,0,6,0,0,3
8829,18026,104.24390243902441,50200,63022,hallA,112,0,0,8,0,0,2
8830,18032,50.65432098765432,53470,57573,other,35,0,0,6,0,0,1
8831,18033,125.45901639344262,29910,45216,mainHall,205,0,0,8,0,0,1
8832,18033,61.44186046511628,45470,50754,exhibition,59,0,0,7,0,0,2
8833,18035,55.29824561403509,54260,57412,exhibition,23,0,0,6,0,0,1
8834,18037,70.05732484076434,33890,44889,mainHall,114,0,0,11,0,0,1
8835,18037,72.94152046783627,31570,44043,mainHall,155,0,0,10,0,0,2
8836,18037,97.94897959183672,31950,41549,mainHall,85,0,0,7,0,0,3
8837,18038,102.31446540880505,29510,62046,mainHall,208,0,0,15,0,0,1
8838,18038,88.4864864864865,31850,44946,mainHall,158,0,0,10,0,0,2
8839,18038,75.3048780487805,32020,38195,mainHall,73,0,0,7,0,0,3
8840,18039,119.33653846153848,49610,62021,hallB,97,0,0,9,0,0,1
8841,18039,52.7,45650,47758,poster,18,0,0,5,0,0,2
8842,18040,99.20289855072464,49400,63090,hallC,98,0,0,9,0,0,1
8843,18040,18.32608695652174,45710,46553,other,12,0,0,4,0,0,2
8844,18044,33.119496855345915,34740,40006,other,43,0,0,8,0,0,2
8845,18045,35.90647482014388,34620,39611,other,39,0,0,7,0,0,1
8846,18046,41.55263157894737,45460,47039,other,23,0,0,4,0,0,2
8847,18047,91.98089171974522,30330,44771,mainHall,195,0,0,8,0,0,1
8848,18047,110.16433566433572,31660,63167,mainHall,165,0,0,16,0,0,2
8849,18047,47.41015625,30710,42847,mainHall,90,0,0,13,0,0,3
8850,18048,102.11042944785277,29290,62578,mainHall,204,0,0,14,0,0,1
8851,18048,56.29302325581397,32540,44643,mainHall,149,0,0,9,0,0,2
8852,18048,52.14414414414414,31560,43136,mainHall,97,0,0,12,0,0,3
8853,18050,91.1903409090909,30530,62629,mainHall,194,0,0,16,0,0,1
8854,18050,86.52341597796145,31180,62588,mainHall,169,0,0,14,0,0,2
8855,18051,74.52066115702479,32400,41417,other,63,0,0,7,0,0,3
8856,18054,117.4639175257732,50620,62014,hallC,93,0,0,9,0,0,1
8857,18054,123.64516129032258,50480,61979,hallA,48,0,0,8,0,0,2
8858,18056,101.225,46180,50229,exhibition,56,0,0,5,0,0,2
8859,18057,111.95065789473685,28830,62863,mainHall,203,0,0,17,0,0,1
8860,18057,65.7710843373494,30970,41888,mainHall,123,0,0,9,0,0,2
8861,18058,66.30232558139535,30310,44565,mainHall,184,0,0,11,0,0,1
8862,18058,105.68211920529801,31100,63016,mainHall,175,0,0,14,0,0,2
8863,18058,68.58385093167702,31890,42932,mainHall,142,0,0,8,0,0,3
8864,18059,369.03030303030295,26520,63054,other,570,0,1,5,0,0,1
8865,18059,54.72619047619048,41220,45817,other,44,0,1,5,0,0,2
8866,18059,130.0,27850,45010,other,241,0,1,6,0,0,3
8867,18060,82.45714285714286,32500,41158,hallB,100,0,0,9,0,0,3
8868,18061,127.23809523809523,30030,62094,mainHall,202,0,0,13,0,0,1
8869,18061,108.39862542955326,31240,62784,mainHall,167,0,0,13,0,0,2
8870,18061,91.44036697247708,32040,42007,exhibition,117,0,0,8,0,0,3
8871,18062,199.13461538461544,48580,58935,hallD,135,0,0,7,0,1,1
8872,18062,144.9407114624506,31320,67990,mainHall,174,0,0,12,0,1,2
8873,18062,110.6590909090909,32130,41868,mainHall,86,0,0,7,0,1,3
8874,18063,155.26373626373623,30610,44739,mainHall,173,0,0,8,0,0,2
8875,18063,101.13793103448276,31890,37756,mainHall,82,0,0,6,0,0,3
8876,18065,171.34177215189874,49260,62796,hallC,120,0,0,10,0,0,1
8877,18065,140.92473118279568,49130,62236,hallD,111,0,0,9,0,0,2
8878,18070,32.175,52360,57508,exhibition,45,0,0,8,0,0,2
8879,18071,88.1006711409396,48790,61917,other,71,0,0,9,0,0,1
8880,18071,114.77272727272728,50600,63225,other,132,0,0,8,0,0,2
8881,18072,145.93333333333334,29940,62775,mainHall,211,0,0,16,0,0,1
8882,18072,116.52747252747251,31380,41984,mainHall,131,0,0,5,0,0,2
8883,18072,59.57303370786517,32220,42824,mainHall,119,0,0,7,0,0,3
8884,18076,131.9047619047619,49160,63010,hallA,114,0,0,10,0,0,1
8885,18076,100.80314960629921,49890,62692,hallC,90,0,0,10,0,0,2
8886,18077,108.68992248062015,48750,62771,hallC,126,0,0,10,0,0,1
8887,18077,75.0344827586207,45840,50192,exhibition,33,0,0,6,0,0,2
8888,18077,100.23188405797102,34450,41366,hallA,78,0,0,6,0,0,3
8889,18078,38.101010101010104,36260,40032,exhibition,45,0,0,6,0,0,1
8890,18079,73.14503816793894,35100,44682,mainHall,97,0,0,9,0,0,1
8891,18079,66.93981481481481,31230,45689,mainHall,156,0,0,10,0,0,2
8892,18079,65.17582417582419,31850,37781,mainHall,40,0,0,7,0,0,3
8893,18080,99.36601307189542,46760,61963,hallD,113,0,0,12,0,0,2
8894,18080,111.01408450704227,32940,40822,hallB,92,0,0,7,0,0,3
8895,18083,181.06451612903226,45930,62769,other,184,0,0,8,0,0,2
8896,18086,112.94594594594595,49640,62177,hallD,129,0,0,9,0,0,1
8897,18086,68.19650655021834,47060,62677,other,131,0,0,12,0,0,2
8898,18087,109.56071428571428,32130,62807,mainHall,171,0,0,14,0,0,2
8899,18087,87.57446808510639,30790,43138,mainHall,106,0,0,9,0,0,3
8900,18096,137.1340782122905,30810,55357,room5,316,1,0,12,0,0,1
8901,18096,128.9206349206349,30830,55196,room5,302,1,0,14,0,0,2
8902,18096,78.32352941176471,31230,39219,room5,87,1,0,9,0,0,3
8903,18098,111.5140186915888,50090,62022,hallB,90,0,0,9,0,0,1
8904,18099,28.25146198830409,34650,39481,other,72,0,0,7,0,0,1
8905,18100,126.19776119402985,29370,63191,mainHall,207,0,0,13,0,0,1
8906,18100,81.96296296296295,31160,44438,mainHall,162,0,0,10,0,0,2
8907,18100,68.09876543209876,31850,42882,mainHall,96,0,0,11,0,0,3
8908,18101,66.7005076142132,31410,44550,mainHall,114,0,0,8,0,0,2
8909,18104,114.83703703703705,31720,62726,mainHall,181,0,0,13,0,1,1
8910,18104,143.9879518072289,30730,66583,room2,163,0,0,12,0,1,2
8911,18105,52.742574257425744,37620,42947,mainHall,33,0,0,8,0,0,1
8912,18105,118.46581196581195,34990,62711,other,183,0,0,13,0,0,2
8913,18105,76.56716417910448,31440,41700,mainHall,85,0,0,9,0,0,3
8914,18112,160.65517241379308,48840,62817,other,132,0,0,8,0,0,1
8915,18112,137.25,50220,62847,other,159,0,0,9,0,0,2
8916,18114,107.09917355371901,49510,62469,other,84,0,0,10,0,0,1
8917,18114,101.64788732394364,33300,40517,hallC,93,0,0,7,0,0,3
8918,18116,107.04195804195804,29240,44547,mainHall,166,0,0,11,0,0,1
8919,18116,119.09338521400778,32420,63027,mainHall,167,0,0,12,0,0,2
8920,18118,38.33076923076923,35100,40083,other,45,0,0,9,0,0,2
8921,18119,79.20903954802259,30970,44990,mainHall,163,0,0,8,0,1,1
8922,18119,137.16532258064515,32400,66417,mainHall,167,0,0,12,0,1,2
8923,18119,134.39506172839506,32030,42916,other,95,0,0,7,0,1,3
8924,18123,352.9230769230768,26290,62994,other,292,0,1,5,0,0,1
8925,18123,314.6363636363636,28590,63200,register,535,0,1,5,0,0,2
8926,18123,51.976744186046496,38850,43320,register,37,0,1,5,0,0,3
8927,18127,116.83206106870227,29590,44895,mainHall,199,0,0,9,0,0,1
8928,18127,143.79518072289156,32110,44045,mainHall,161,0,0,6,0,0,2
8929,18127,37.8235294117647,41060,42989,other,17,0,0,4,0,0,3
8930,18128,113.42160278745644,29960,62512,mainHall,201,0,0,14,0,0,1
8931,18128,102.79734219269103,31150,62092,mainHall,175,0,0,14,0,0,2
8932,18128,63.99324324324325,33920,43391,exhibition,104,0,0,7,0,0,3
8933,18130,103.46474358974359,30520,62801,other,254,0,0,12,0,0,1
8934,18130,90.46449704142012,32520,63097,mainHall,159,0,0,14,0,0,2
8935,18130,66.8563829787234,30690,43259,mainHall,138,0,0,9,0,0,3
8936,18132,113.53924914675768,29480,62747,mainHall,203,0,0,14,0,0,1
8937,18132,92.63609467455622,31400,62711,mainHall,157,0,0,14,0,0,2
8938,18132,63.6,32130,43260,mainHall,124,0,0,9,0,0,3
8939,18135,102.4983388704319,31400,62252,other,172,0,0,16,0,0,1
8940,18135,110.06716417910448,32560,62058,mainHall,165,0,0,14,0,0,2
8941,18137,144.43055555555554,31540,62737,exhibition,282,0,0,13,0,0,2
8942,18138,85.1304347826087,30740,44446,mainHall,170,0,0,8,0,0,1
8943,18138,79.78238341968913,32160,62956,mainHall,164,0,0,14,0,0,2
8944,18138,49.98181818181818,32030,43026,mainHall,133,0,0,9,0,0,3
8945,18140,117.87762237762236,29160,62873,mainHall,204,0,0,13,0,0,1
8946,18140,81.16030534351145,31240,41872,mainHall,120,0,0,8,0,0,2
8947,18142,97.17482517482516,48600,62496,hallD,134,0,0,10,0,0,1
8948,18142,139.90816326530614,49230,62941,hallD,124,0,0,9,0,0,2
8949,18143,46.179775280898866,35620,39730,exhibition,53,0,0,6,0,0,2
8950,18144,138.86597938144328,49430,62900,hallC,126,0,0,9,0,0,1
8951,18145,116.92028985507248,30760,63030,other,269,0,0,16,0,0,1
8952,18145,58.402489626556026,30830,44905,mainHall,158,0,0,11,0,0,2
8953,18145,84.41496598639456,30630,43039,mainHall,100,0,0,11,0,0,3
8954,18147,123.66546762589928,31960,66339,mainHall,164,0,0,12,0,1,2
8955,18148,145.30434782608697,49360,62728,hallC,129,0,0,9,0,0,1
8956,18148,11.648148148148149,45100,45729,other,10,0,0,4,0,0,2
8957,18148,127.15094339622641,33020,39759,hallB,81,0,0,6,0,0,3
8958,18150,121.92079207920791,50420,62734,hallB,112,0,0,9,0,0,1
8959,18151,195.91379310344828,32390,55116,room5,174,1,0,8,0,0,1
8960,18151,159.6083916083916,32450,55274,other,196,1,0,10,0,0,2
8961,18151,70.24324324324324,31220,39017,room5,86,1,0,10,0,0,3
8962,18152,152.33333333333334,45200,50684,room5,84,1,0,5,0,0,2
8963,18152,208.80487804878047,32400,40961,room5,134,1,0,5,0,0,3
8964,18154,83.42696629213485,29240,44090,mainHall,165,0,0,9,0,0,1
8965,18154,116.19924812030077,31890,62799,mainHall,183,0,0,15,0,0,2
8966,18154,74.7972027972028,32190,42886,mainHall,98,0,0,9,0,0,3
8967,18158,76.98412698412699,35150,44850,mainHall,94,0,0,9,0,0,1
8968,18158,122.0,31030,62018,mainHall,178,0,0,15,0,0,2
